95,11,2,2,1,1,1,90,1,0,1,23,10,3,1.63,95
78,10,2,2,2,1,1,74,1,30,1,11,10,1,6.88,78
85,2,1,2,1,1,1,100,2,62,3,29,9,3,1.97,85
97,2,2,2,1,1,1,130,0,0,2,15,10,1,1.08,97
20,2,1,4,1,1,2,246,1,0,3,1,6,2,0.07,20
48,2,1,4,1,2,3,150,1,0,1,7,5,1,2.66,48
93,2,3,3,1,1,2,45,1,20,1,19,10,2,1.57,93
90,2,1,4,1,1,1,100,2,20,2,7,10,3,0.63,90
96,2,1,3,1,1,3,130,2,100,1,10,10,2,3,96
100,2,2,1,1,1,1,60,1,0,1,2,10,1,0.48,100
100,2,1,3,1,1,2,246,1,0,3,2,10,2,0.15,100
98,6,2,1,1,1,1,84,1,20,1,158,10,2,10.28,98
88,2,1,4,1,0,2,149,2,25,1,101,9,3,3.24,88
96,2,2,1,1,1,1,84,1,20,1,133,10,2,9.32,96
92,2,1,4,1,1,1,165,1,0,1,19,9,3,1.06,92
100,9,1,4,1,2,2,289,1,0,3,1,10,3,1,100
100,6,1,2,1,1,1,139,1,0,3,2,10,2,1.71,100
88,2,1,4,1,1,1,165,1,0,1,38,9,1,1.74,88
100,13,1,4,2.5,2,2,500,1,0,2,1,10,2,0.64,100
100,2,1,3,1,1,1,350,1,0,1,1,10,1,1,100
91,10,1,5,2.5,2,4,500,1,0,2,9,9,3,0.74,91
86,2,1,6,1,2,2,188,1,0,1,13,7,1,0.6,86
95,2,1,4,2,2,2,400,3,100,1,5,10,3,1.1,95
97,2,1,3,1,1,2,180,1,0,3,14,10,2,4.67,97
94,3,2,2,2,1,1,99,1,0,2,32,9,2,2.71,94
90,2,2,2,1,1,1,125,2,100,2,16,8,2,1.05,90
93,2,2,2,1,1,1,90,1,0,1,11,10,2,1.27,93
96,2,1,4,1,2,2,225,1,0,2,11,10,3,0.99,96
73,10,1,5,2.5,2,4,500,4,0,2,3,9,3,1.55,73
93,3,2,2,2,1,1,99,1,0,2,65,9,2,4.05,93
95,6,1,4,1,2,3,390,4,150,1,30,10,2,1.24,95
100,2,2,2,1,1,1,159,2,0,1,37,10,1,3.57,100
100,6,1,2,1,1,1,179,3,30,2,2,10,2,0.19,100
100,2,1,4,2,2,2,399,1,0,7,1,10,4,0.04,100
100,2,1,3,1,1,1,219,1,0,15,1,4,1,0.54,100
86,2,1,4,1,2,3,295,3,30,3,33,9,3,1.36,86
93,11,1,4,1,2,2,259,2,10,3,3,10,3,0.98,93
91,2,1,3,1,1,1,185,1,25,3,36,9,3,1.53,91
100,11,1,4,1,2,2,269,2,10,3,1,10,3,0.36,100
88,2,1,4,1,0,2,109,2,25,1,58,9,3,4.55,88
85,2,1,4,1,2,3,295,3,25,3,30,9,3,1.25,85
92,2,1,5,2,2,3,389,1,0,3,22,9,2,0.74,92
95,2,1,8,2,4,6,375,3,40,4,8,10,3,0.33,95
100,2,1,5,2,2,3,285,1,0,15,2,10,2,0.09,100
95,2,1,6,1,2,2,296,4,20,1,55,10,2,5.31,95
100,2,1,3,1,1,1,219,1,0,15,2,10,3,0.27,100
87,11,1,2,1,0,1,120,1,10,3,13,10,2,2.15,87
100,2,1,5,2,2,2,399,1,0,15,1,10,3,0.77,100
98,2,2,2,2,1,1,159,1,0,1,80,10,3,6.42,98
91,2,1,3,1,0,2,125,2,10,2,20,10,2,1.91,91
84,2,2,2,1,1,1,80,1,0,2,5,9,1,2.5,84
80,2,1,5,2,2,2,299,1,0,3,1,8,3,0.58,80
100,2,2,1,1,1,1,100,1,0,1,5,10,3,2.34,100
86,6,1,8,1,3,4,383,2,25,1,57,9,3,4.22,86
83,2,1,4,1,1,2,149,2,25,2,40,9,3,3.25,83
97,2,1,3,1,1,1,250,2,20,3,33,10,3,1.38,97
90,2,1,2,1,1,1,349,1,0,3,4,9,4,0.09,90
100,2,2,2,1,1,1,300,1,0,2,4,10,2,2.4,100
80,2,1,3,1,1,1,169,1,0,3,1,8,3,0.14,80
100,2,1,4,2,2,2,179,2,20,1,3,10,3,0.44,100
96,2,1,3,1,2,1,319,1,0,4,5,9,3,1.09,96
80,2,1,4,1,1,1,135,1,15,4,2,8,1,0.42,80
100,2,1,3,1,1,1,169,1,0,3,1,10,3,0.13,100
80,2,2,2,1,1,1,95,1,0,1,2,10,1,1.15,80
98,2,1,4,1,1,1,287,1,0,2,10,10,3,0.44,98
100,2,2,2,1,1,1,95,1,0,1,2,10,1,2,100
87,2,1,5,2,2,3,389,1,0,3,3,10,2,0.63,87
100,2,1,3,1,1,1,169,1,0,3,1,10,3,0.2,100
86,2,1,6,1,2,2,255,1,0,1,62,9,3,10.69,86
92,11,1,4,1,2,2,299,4,25,2,50,9,3,1.72,92
100,2,1,3,1,1,2,199,1,0,7,1,10,2,0.42,100
60,2,2,2,1,1,1,93,0,5,1,2,10,1,1.76,60
100,2,1,5,2,2,2,299,1,0,3,2,9,3,0.25,100
97,2,1,4,2,2,2,349,1,0,3,7,9,4,0.17,97
94,4,1,10,2,3,6,375,2,37,2,13,9,3,0.2,94
96,2,1,4,1,1,2,140,1,0,5,16,10,3,0.66,96
100,2,2,2,1,1,1,159,1,0,1,4,10,1,4,100
95,2,2,1,1,1,1,84,1,0,1,29,10,1,2.6,95
80,2,1,4,1,2,2,125,1,0,30,1,10,1,0.14,80
93,6,1,2,1,1,1,150,2,25,2,16,9,3,2.03,93
98,2,2,1,1,1,1,79,1,0,1,47,10,1,3.96,98
94,2,1,6,1,2,2,320,4,25,3,7,10,3,5.53,94
97,2,1,2,1,1,2,180,2,0,2,25,10,3,3.16,97
100,2,1,3,1,0,1,150,1,0,2,2,10,3,2,100
94,2,1,3,1,1,2,125,2,10,1,140,10,3,6.37,94
100,2,1,2,1,1,1,145,1,0,1,6,10,1,0.97,100
88,2,1,2,1,1,1,125,1,0,1,281,9,3,6.83,88
99,2,1,4,1.5,2,2,285,1,0,2,57,10,1,4.05,99
97,2,1,5,2,2,2,400,4,50,1,8,10,2,3.64,97
100,2,1,4,1,2,2,400,1,0,2,6,10,3,1.55,100
87,2,1,3,1,1,2,210,1,0,3,130,9,2,4.69,87
100,2,1,8,1.5,1,5,350,4,25,2,2,9,3,0.92,100
98,2,1,3,1,2,1,182,2,10,3,10,10,3,4.29,98
100,2,1,2,1,1,1,200,1,0,1,1,10,1,1,100
97,2,1,2,1,1,1,200,1,0,1,55,10,1,11.3,97
60,2,2,2,1,1,2,150,1,15,1,5,7,2,4.41,60
88,2,1,2,1,0,1,120,1,0,3,21,9,1,5.63,88
100,2,1,2,1,0,1,210,1,0,3,1,10,2,0.39,100
96,2,1,3,1,1,2,159,2,30,1,36,10,2,10.19,96
98,10,2,4,1,1,3,120,1,10,3,19,10,2,5.7,98
90,4,1,6,2,2,4,425,2,35,2,2,9,3,0.07,90
84,2,1,3,1,1,2,150,1,0,5,33,9,2,1.18,84
80,2,1,4,1,1,1,149,2,50,2,3,7,2,2.81,80
93,2,1,2,1,0,1,115,1,0,1,4,10,1,2.4,93
98,2,1,2,1,0,1,150,1,0,2,22,10,3,3.3,98
100,2,1,4,1,2,2,220,1,25,2,3,10,1,0.25,100
98,10,2,2,1,1,1,110,1,0,2,41,10,2,7.37,98
88,2,1,2,1,1,1,125,1,0,1,244,9,3,6.13,88
93,2,1,4,1,2,2,310,1,0,1,22,9,2,6.73,93
94,2,1,3,1,1,1,160,1,0,2,25,10,3,0.94,94
86,2,2,4,1,1,2,175,1,0,1,14,9,1,0.7,86
97,2,1,4,1,1,1,159,2,50,1,135,10,2,5.85,97
94,4,1,5,1.5,2,4,190,2,37,2,7,10,3,0.29,94
83,2,1,4,1,1,2,165,2,25,1,36,9,3,8.71,83
87,2,1,6,1,2,3,195,4,0,1,37,9,3,1.18,87
84,2,1,4,1,2,2,195,1,0,1,19,7,3,0.71,84
93,2,1,4,1,2,2,300,1,0,1,9,10,1,2.13,93
75,2,1,3,1,1,2,135,1,0,1,15,8,3,0.53,75
92,2,1,2,1,1,1,125,1,0,1,281,9,3,7.08,92
96,2,1,2,1,1,1,125,1,0,1,120,10,3,7.26,96
90,4,1,4,1,2,3,212,2,37,2,12,9,3,0.41,90
97,6,1,6,1.5,2,3,425,4,35,3,7,10,3,0.8,97
93,6,1,2,1,1,1,180,1,0,3,3,10,1,3,93
87,2,1,2,1,1,1,165,2,0,1,111,9,3,5.78,87
100,2,1,2,1,1,1,120,1,0,3,4,10,1,2.07,100
89,2,1,4,2,2,2,129,1,0,1,51,9,3,2.89,89
80,2,1,5,1,2,2,160,2,25,20,3,7,2,0.49,80
94,2,2,2,1,1,1,145,4,0,2,7,10,3,0.26,94
92,2,1,3,1,1,1,131,1,0,1,5,10,2,2.11,92
97,6,1,3,1,1,2,150,2,15,1,84,10,3,6.9,97
95,4,1,6,2,2,2,250,2,50,1,37,10,3,0.52,95
87,2,1,9,1,3,4,200,5,50,1,15,8,3,5.17,87
100,2,1,4,1,2,2,200,1,0,2,3,10,1,0.89,100
92,2,1,2,1,1,1,125,1,0,1,171,9,3,6.23,92
97,11,1,2,1,1,1,250,1,0,2,8,9,1,0.35,97
95,2,1,3,1,1,1,250,2,50,2,10,10,3,0.69,95
89,2,1,5,1,1,4,109,3,25,1,43,9,3,1.33,89
93,2,1,4,1,2,2,180,4,25,4,42,9,2,1.72,93
92,2,1,2,1,1,1,249,1,0,4,31,10,3,1.32,92
87,2,1,2,1,1,1,135,1,0,1,236,9,3,6.45,87
100,2,1,4,1,1,4,300,4,200,3,6,9,2,1.04,100
100,2,2,2,1,1,1,103,2,15,2,2,10,2,0.22,100
91,2,2,2,1,1,1,120,1,0,2,27,9,3,2.63,91
100,2,1,4,1,1,2,250,2,10,4,1,10,3,1,100
98,10,2,5,1,1,1,69,2,50,3,160,10,3,2.66,98
91,2,1,4,1,1,2,125,2,10,2,190,10,1,4.49,91
100,11,1,2,1,1,1,240,1,0,2,1,10,2,0.07,100
97,2,1,3,1,1,1,180,1,0,1,6,9,3,1.02,97
93,2,3,2,1,1,1,60,1,0,1,3,9,1,3,93
90,2,1,4,1.5,2,2,200,1,0,1,6,10,1,0.44,90
95,2,1,4,1,2,2,380,1,0,2,75,10,2,4.6,95
96,2,1,4,1,2,2,220,2,25,2,72,10,3,6.22,96
96,2,1,4,2,2,3,180,4,20,3,5,10,3,0.35,96
100,2,1,2,1,1,1,140,1,0,1,8,10,3,1.13,100
94,2,1,2,1,1,1,200,0,0,1,80,9,3,2.73,94
96,10,1,6,1,2,3,239,2,37,2,19,10,3,0.49,96
98,2,1,4,1,1,1,199,3,30,3,67,10,3,4.95,98
98,2,1,6,2,2,3,600,4,50,2,8,10,2,0.51,98
95,2,1,2,1,1,1,175,1,0,3,11,9,2,0.26,95
93,2,1,6,1,3,3,175,3,25,2,3,9,1,0.32,93
95,6,1,6,1,2,4,225,5,10,3,11,9,3,3.98,95
99,2,1,6,1,2,2,325,4,25,2,48,10,3,4.3,99
98,2,1,4,1,1,1,175,2,0,4,73,10,3,2.4,98
90,2,1,2,1,1,1,179,1,0,2,24,9,1,1.03,90
88,2,1,3,1,1,1,99,2,25,1,49,9,3,1.74,88
94,2,1,2,1,0,2,165,1,0,3,22,9,2,1,94
97,2,2,2,2,1,2,290,1,0,1,15,10,2,0.63,97
86,2,1,6,1,2,4,179,5,25,1,68,9,3,2.49,86
97,2,2,2,1,1,1,95,1,0,1,32,10,2,4.87,97
91,2,1,4,1,1,2,152,2,15,3,19,9,2,3.65,91
90,2,1,3,1,1,2,200,2,15,3,4,10,3,0.17,90
100,2,2,2,1,1,1,130,1,0,3,1,10,1,0.11,100
96,13,2,4,1.5,1,4,175,2,25,1,36,10,3,8.12,96
89,2,1,4,1,2,3,139,4,25,1,47,9,3,2.39,89
96,2,1,4,2,2,2,255,4,25,1,64,10,3,6.6,96
87,2,1,4,1,2,3,119,4,25,1,45,9,3,2.13,87
93,2,1,4,1,1,1,135,1,0,2,6,10,2,0.71,93
100,2,1,4,1,2,2,200,1,0,1,7,10,1,1.79,100
93,2,1,2,1,1,1,275,1,0,2,18,9,3,1.49,93
87,2,1,4,1,2,3,139,4,25,1,27,9,3,1.3,87
96,2,1,4,1,2,4,199,1,0,5,19,9,3,0.47,96
98,2,1,2,1,1,1,135,2,15,2,41,10,3,1.58,98
92,2,3,1,1,1,1,72,1,0,1,17,10,2,1.19,92
99,2,1,5,1,2,3,200,1,100,2,20,10,1,2.69,99
100,6,1,2,1,1,1,175,1,0,2,3,10,2,0.7,100
100,2,2,2,1,1,1,175,1,0,1,1,10,1,0.06,100
100,2,1,2,1,1,1,200,1,0,2,9,10,1,5.19,100
97,2,1,4,1,1,1,195,3,40,2,30,10,3,4.59,97
97,2,1,4,1,1,2,235,4,100,3,1,10,3,0.03,97
90,2,1,3,1,1,2,195,1,0,1,2,10,3,2,90
100,11,1,2,1,1,1,150,1,0,3,4,10,2,1.12,100
100,2,1,4,1,1,2,235,2,15,4,1,10,3,0.07,100
100,2,1,4,1,2,2,185,1,25,2,2,10,1,0.15,100
100,2,2,1,1.5,1,1,35,1,10,30,2,10,1,0.64,100
100,6,1,3,1,1,1,139,1,0,5,2,10,2,0.15,100
70,2,1,2,1,1,1,145,1,10,1,2,8,3,0.44,70
70,10,2,2,1,1,1,79,1,9,1,2,8,3,0.16,70
90,2,1,6,1,3,3,209,3,10,3,2,10,3,1.58,90
91,10,2,2,2,1,1,99,1,0,1,79,9,3,6.6,91
100,10,2,2,2.5,1,1,90,1,30,4,2,10,3,0.16,100
93,10,2,5,1,1,2,79,1,34,2,31,10,3,1.02,93
93,10,3,1,1,1,1,22,1,0,1,3,10,3,2.81,93
93,2,3,2,1.5,1,1,41,1,25,1,6,10,3,5.29,93
91,10,2,2,1,1,1,145,2,0,3,36,9,3,0.4,91
89,2,2,2,1,1,1,132,2,25,3,60,9,3,2.05,89
87,3,2,2,1,1,2,65,1,30,1,173,9,2,5.02,87
85,2,1,4,1,1,2,167,1,0,2,27,9,3,1.7,85
100,6,2,1,1.5,1,1,75,1,20,30,1,10,3,0.14,100
97,2,2,2,2,1,1,80,1,20,1,31,9,2,2.06,97
84,2,1,6,1,2,3,265,1,0,2,52,9,3,1.45,84
85,2,1,4,1,1,2,150,2,0,2,55,9,3,1.05,85
83,10,2,2,1,1,1,59,1,0,1,8,9,2,0.75,83
94,10,2,2,1,1,1,165,1,0,3,14,10,3,0.31,94
95,2,1,4,1,1,1,195,2,10,3,23,10,3,0.5,95
89,2,1,6,1,2,2,275,1,0,2,49,9,3,1.25,89
60,2,1,5,1,2,2,225,1,0,1,1,4,2,1,60
97,2,1,4,1,0,1,109,1,20,2,21,10,2,4.5,97
97,2,2,1,1,1,1,85,1,30,3,25,10,3,0.76,97
93,2,2,1,1,1,1,75,1,30,4,23,9,3,0.64,93
100,10,2,1,2,1,1,65,1,20,7,1,10,1,0.3,100
92,2,1,4,1,1,2,159,2,20,2,81,10,2,3.47,92
96,2,2,2,1,1,1,95,2,0,1,57,10,1,8.3,96
83,2,2,2,1,1,1,65,1,25,1,18,9,2,1.23,83
88,10,2,2,2,1,2,99,1,0,1,80,9,3,6.7,88
96,2,1,2,1,1,1,135,1,30,2,163,10,2,7.41,96
97,6,1,2,1,1,2,100,1,30,1,15,10,3,3.72,97
84,2,2,2,1,1,1,65,1,25,3,9,9,2,0.65,84
100,2,1,14,2,3,9,536,12,15,1,1,10,1,1,100
88,10,2,2,2,1,1,99,1,0,1,87,9,3,7.33,88
98,2,1,2,1,1,1,135,2,50,1,32,10,3,10.21,98
82,10,2,4,1,1,2,89,1,19,1,42,9,2,8.29,82
80,2,2,2,1,1,1,100,1,80,1,2,8,1,0.18,80
95,2,2,1,1,1,1,75,1,15,2,112,9,3,1.62,95
100,2,2,2,0,1,1,90,1,30,2,12,9,3,0.32,100
70,2,1,2,1,0,1,94,1,0,2,8,9,3,4,70
100,2,1,2,1,1,1,125,1,0,2,4,10,2,4,100
86,10,2,2,2,1,2,99,1,0,1,81,9,3,6.62,86
85,2,1,4,1,0,2,100,1,22,1,46,9,2,2.13,85
80,2,2,2,1,1,1,92,1,0,1,1,10,2,1,80
97,2,1,4,1,1,1,100,4,25,2,55,10,2,7.75,97
97,2,1,4,1,0,2,170,2,5,3,13,10,3,0.78,97
100,2,2,1,1,1,1,33,1,0,30,1,10,3,1,100
80,2,2,1,1,1,1,52,1,0,1,3,9,1,1.11,80
100,10,2,1,1,1,1,78,1,25,2,1,10,3,1,100
78,2,1,8,2,3,5,350,5,20,5,9,8,3,0.8,78
88,2,1,8,1,3,4,236,6,50,1,5,9,3,2.83,88
85,2,1,7,2,3,3,330,1,0,2,60,9,3,1.65,85
88,2,1,6,2,3,3,300,1,0,2,43,9,3,2.35,88
94,10,1,4,1,2,2,150,4,25,2,44,10,2,7.67,94
87,13,2,2,1,1,1,83,1,0,1,54,9,1,5.45,87
86,3,2,4,1,1,1,65,1,30,1,156,9,2,4.53,86
89,2,2,2,1,1,2,55,2,20,3,24,10,3,1.6,89
94,10,1,6,1,2,2,120,1,0,2,7,9,2,3.44,94
84,10,1,10,3.5,3,5,450,6,100,4,7,9,3,0.35,84
100,2,2,1,1,1,1,90,1,0,1,8,10,1,0.7,100
100,10,1,8,3.5,3,4,350,1,0,2,3,9,1,0.18,100
83,2,1,8,1,2,2,179,4,30,1,34,9,2,2.33,83
100,2,2,2,1,1,1,130,1,20,1,2,8,1,0.15,100
93,10,2,2,1,1,1,60,1,10,3,88,10,3,1.46,93
95,10,1,2,1,0,1,110,1,8,1,82,10,2,5.99,95
80,10,2,2,0.5,1,1,75,1,0,1,1,10,1,1,80
87,10,2,2,1.5,1,3,120,2,50,2,91,9,3,3.55,87
83,2,2,2,1,1,1,60,1,0,1,9,7,2,1.08,83
73,2,2,1,2,1,1,55,1,0,2,3,7,1,1.5,73
95,2,1,4,1,1,2,195,2,8,3,47,9,3,0.54,95
100,2,1,2,1,1,1,114,1,0,2,7,10,1,2.56,100
93,10,2,2,1,1,1,150,1,0,1,4,10,1,0.25,93
95,2,2,1,1,1,1,39,1,0,30,4,10,3,0.51,95
100,2,2,2,1,1,1,95,1,30,2,14,10,2,1.68,100
80,10,1,8,2,3,8,450,5,100,3,4,9,3,0.31,80
90,2,1,10,1.5,3,4,269,8,0,1,24,10,2,3.87,90
90,2,1,6,1.5,3,3,250,2,10,3,23,10,3,1.11,90
100,2,2,4,1.5,1,3,120,2,10,2,5,10,1,5,100
80,2,1,4,1,2,2,229,2,10,3,2,10,3,1.87,80
92,2,1,4,1,0,2,175,2,10,3,25,9,3,1.36,92
83,10,2,2,1,1,1,70,1,36,2,26,9,3,0.74,83
91,10,1,10,2,4,6,150,2,25,2,105,9,3,1.71,91
68,10,2,3,2,1,3,75,1,40,3,6,7,1,0.6,68
93,2,1,6,1,3,3,229,3,10,3,3,10,3,1.84,93
90,10,1,6,1,2,3,450,3,10,1,19,9,2,1.13,90
89,10,2,2,2,1,1,99,1,0,1,83,9,3,7.03,89
96,10,2,1,2,1,1,99,1,0,1,48,10,3,3.98,96
96,2,2,1,1,1,1,92,1,30,2,78,10,2,3.5,96
98,2,2,2,1,1,1,125,1,30,2,85,10,2,3.65,98
95,2,2,2,1,1,1,85,1,20,3,83,9,3,1.29,95
98,2,2,1,1.5,1,1,35,1,15,30,9,10,1,2.45,98
93,13,2,2,1,1,1,90,1,40,3,31,10,2,2.96,93
87,2,3,1,1,1,1,35,1,0,1,43,9,1,3.82,87
86,2,2,2,1,1,1,65,1,15,3,25,9,2,1.66,86
90,2,2,1,1,1,1,40,1,0,30,4,10,3,0.32,90
90,2,2,1,1,1,1,50,0,0,3,2,10,3,0.16,90
100,2,1,8,2,4,5,625,0,0,2,1,10,2,0.94,100
100,2,1,4,1,0,2,200,1,0,2,3,10,1,1.5,100
98,2,2,2,1,1,1,90,1,40,3,38,10,2,3.52,98
83,2,2,2,1,1,1,65,1,30,1,58,9,2,3.33,83
87,10,2,2,1,1,1,100,1,60,1,3,10,1,0.26,87
93,2,2,1,1,1,1,35,1,0,30,3,9,3,0.34,93
82,2,2,2,1,1,1,63,1,30,1,45,9,2,2.49,82
85,2,2,2,1,1,1,63,1,30,1,32,10,1,1.9,85
88,2,1,4,1,1,2,167,1,0,2,63,9,3,1.61,88
97,2,1,2,1,1,1,150,1,0,3,6,10,2,3.91,97
100,2,1,2,1,1,1,150,1,0,2,2,10,1,0.76,100
92,2,1,6,1,2,3,225,2,10,3,138,10,3,2.24,92
96,2,2,1,1,1,1,81,0,0,2,40,10,2,1.82,96
93,2,2,1,1,1,1,79,1,0,2,3,10,2,0.08,93
92,2,1,2,1,1,1,195,1,0,2,5,10,2,0.66,92
100,2,1,2,1,1,1,295,1,0,5,9,10,1,0.56,100
92,2,1,6,1.5,2,2,250,1,0,2,42,9,3,1.41,92
93,2,1,2,1,1,1,150,1,0,7,19,9,1,0.5,93
80,2,1,2,1,1,1,279,1,0,2,6,9,4,0.12,80
84,2,1,2,1,1,1,279,1,0,2,4,8,4,0.06,84
86,2,1,6,1.5,2,3,290,4,25,3,35,9,3,0.77,86
93,2,1,4,2,2,2,185,2,30,2,3,10,2,0.58,93
92,2,1,4,1,1,1,399,1,0,1,13,9,2,0.9,92
94,2,1,4,1,2,2,255,2,30,2,111,10,3,4.59,94
90,2,3,1,1,1,1,75,1,0,1,29,8,3,0.72,90
84,2,1,6,1.5,2,2,250,1,0,2,9,9,3,0.97,84
95,2,2,2,1,1,1,100,1,20,1,4,10,2,0.68,95
96,2,1,4,1,1,1,215,2,30,2,27,10,3,1.88,96
85,10,2,1,1,1,1,125,1,12,1,96,9,2,3.33,85
96,2,2,2,1,1,1,110,1,0,2,5,10,1,0.32,96
96,6,2,2,1.5,1,1,125,1,70,2,26,10,2,2.13,96
90,2,2,2,1,1,1,80,1,0,1,4,10,2,0.34,90
95,2,1,8,2,3,4,373,4,0,2,34,9,3,3.98,95
80,2,1,8,2,3,4,525,1,0,2,1,10,3,1,80
96,6,1,4,2,2,2,299,2,10,3,18,10,3,1.67,96
95,6,1,2,1,1,1,269,1,10,3,4,10,3,0.79,95
90,2,1,4,1,1,2,189,2,10,3,20,10,3,1.58,90
92,2,1,2,1,0,1,215,1,0,1,22,10,2,1.99,92
96,6,1,4,1,2,2,279,2,10,3,19,10,3,2.17,96
93,6,1,4,1,1,2,289,1,10,3,14,10,3,1.22,93
94,2,1,2,1,1,1,229,1,0,2,7,10,3,0.52,94
93,2,1,4,1,1,2,154,1,0,2,51,9,2,4.9,93
96,2,1,6,2,2,3,236,1,0,2,42,10,2,4.23,96
94,2,1,4,1,1,2,175,2,35,2,54,10,3,4.44,94
91,6,1,4,1,1,2,229,2,10,3,17,10,3,1.4,91
94,2,1,6,2,2,3,234,1,0,1,57,10,2,5.61,94
96,2,1,4,2,2,2,329,2,10,3,29,10,3,2.23,96
80,2,1,4,1,1,2,209,1,10,3,1,10,3,0.12,80
96,2,1,2,1,0,1,195,2,0,3,56,10,2,1.8,96
100,2,1,4,1,1,2,169,2,10,3,1,10,3,0.09,100
96,13,1,2,1,0,1,145,2,25,2,5,10,3,2.73,96
90,2,1,2,1,0,1,219,1,0,2,22,9,3,2.99,90
100,2,1,1,1,1,1,150,1,0,14,7,10,3,0.74,100
100,2,1,2,1,0,1,215,1,0,3,1,10,3,0.23,100
100,2,2,2,1,1,1,155,1,0,7,2,9,3,0.13,100
70,2,1,2,1,0,1,138,1,0,2,12,8,3,0.7,70
84,2,1,2,1,1,1,170,2,50,3,5,7,3,0.13,84
94,2,1,4,1,2,2,195,2,30,2,35,9,3,4.98,94
97,2,2,2,1,1,1,125,1,0,2,7,10,3,0.68,97
100,6,1,3,1,2,2,250,3,50,2,2,10,3,1.13,100
92,2,2,1,1,1,1,100,1,0,30,26,10,2,0.91,92
100,2,1,2,1,0,1,137,1,0,7,1,10,3,0.09,100
91,6,1,4,1,1,2,199,2,10,3,14,10,3,1.33,91
93,2,1,4,1,1,1,239,2,25,3,16,10,3,0.91,93
98,2,1,2,1,1,1,185,1,25,3,11,10,2,1.74,98
93,2,1,4,1,1,1,175,1,0,1,27,10,3,1.12,93
95,2,1,4,1,2,2,200,1,0,2,4,10,3,1.43,95
93,2,1,2,1,1,1,175,1,0,1,39,9,3,1.61,93
100,6,2,3,1.5,1,2,125,2,20,1,4,10,2,4,100
100,2,1,2,1,1,1,150,2,50,5,1,10,1,0.79,100
83,7,2,2,1,1,1,75,1,0,1,23,8,1,3.35,83
100,2,1,2,1,1,1,200,2,25,1,11,10,2,0.81,100
100,2,1,3,1,2,2,275,2,25,2,7,10,1,2.41,100
99,2,1,5,2,3,4,600,4,0,3,35,10,2,2.08,99
94,2,2,2,1,1,1,125,1,0,1,10,9,1,0.77,94
96,2,1,3,1,2,2,265,3,35,2,42,10,2,7.16,96
89,2,1,2,1,1,1,160,2,40,32,15,9,3,0.4,89
93,2,1,2,1,0,1,155,1,0,7,3,9,3,0.25,93
98,2,1,3,1,1,1,99,2,25,2,20,10,3,1.39,98
97,2,1,2,1,0,1,125,1,0,1,8,10,1,1.68,97
98,2,1,3,1,1,1,235,2,15,2,66,10,3,5.34,98
92,2,1,4,1,1,1,149,3,20,1,13,10,3,3.64,92
84,2,1,2,1,0,1,100,1,0,2,55,9,3,3.08,84
86,2,1,2,1,1,1,164,1,0,3,39,9,3,1.26,86
92,2,1,4,1,2,2,185,2,35,2,37,10,3,3.06,92
97,2,1,3,1,1,2,250,1,0,3,77,10,1,3.06,97
100,2,1,4,1,2,2,275,1,0,1,1,10,1,1,100
80,2,1,2,1,0,1,225,1,0,2,21,8,3,1.17,80
95,2,1,6,1,2,3,250,4,100,1,4,10,3,0.85,95
100,6,1,3,1,1,1,115,1,0,4,6,10,3,1.06,100
67,2,1,2,1,0,1,150,1,0,7,3,8,3,0.27,67
88,2,1,4,1,0,2,170,2,10,4,18,8,2,0.67,88
97,2,3,2,1,1,1,125,1,40,2,59,10,2,3.51,97
100,2,1,2,2,2,1,250,1,0,2,2,10,1,0.18,100
73,2,1,4,1,2,3,229,2,10,3,9,7,3,2.23,73
100,2,2,2,1,1,1,90,1,0,2,1,10,2,0.06,100
100,2,1,4,1,1,1,200,1,0,1,11,10,3,1.01,100
76,2,1,2,1,0,1,100,1,0,2,39,8,3,1.98,76
97,2,1,4,2,2,2,306,4,100,1,192,10,3,4.72,97
95,2,1,4,1,2,2,229,4,100,3,5,10,3,1.04,95
100,6,1,2,1,1,1,199,1,10,3,4,10,3,0.77,100
93,11,3,1,1,1,1,67,1,0,2,14,9,1,1.14,93
97,2,1,2,1,0,1,120,1,20,28,6,9,3,0.39,97
100,2,1,3,1,0,1,239,2,25,3,1,10,3,0.16,100
98,2,1,2,1,0,1,197,1,0,2,26,10,2,4.53,98
80,2,2,2,1.5,1,1,85,1,0,2,1,8,1,0.08,80
100,2,1,4,2,2,2,266,2,10,3,1,10,1,0.24,100
95,2,1,2,1,1,1,160,1,0,2,6,9,1,0.33,95
93,2,1,3,1,2,2,280,1,20,3,8,10,2,1.54,93
93,2,1,2,1,1,1,225,3,100,2,31,10,3,1.21,93
97,2,1,2,1,1,1,170,1,10,1,50,10,1,2.91,97
100,3,2,2,1,1,1,168,2,65,1,4,10,3,0.24,100
94,2,1,2,1,1,1,183,2,77,2,192,9,3,4.57,94
88,2,1,6,1,2,2,300,1,0,4,9,9,3,1.74,88
90,2,1,3,1,0,1,166,1,0,2,2,9,1,2,90
98,2,1,4,2,2,2,350,1,0,2,33,10,3,4.16,98
92,2,1,4,1,1,2,190,2,30,2,115,10,3,3.9,92
96,2,2,2,1,1,1,180,1,0,2,18,10,3,3.46,96
97,2,2,2,1,1,1,99,1,10,3,78,10,2,2,97
75,2,1,2,1,0,1,110,1,20,28,4,6,3,0.24,75
